income_total,DAYS_BIRTH,family_size,begin_month,credit
90000.0,-19867,1.0,-34.0,2.0
193500.0,-11124,2.0,-15.0,2.0
270000.0,-14010,1.0,-12.0,0.0
157500.0,-9116,2.0,-13.0,0.0
225000.0,-9761,4.0,-12.0,2.0
112500.0,-17928,1.0,-42.0,2.0
270000.0,-11505,3.0,-53.0,2.0
360000.0,-12375,1.0,-6.0,1.0
270000.0,-16631,2.0,0.0,1.0
157500.0,-9599,3.0,-20.0,1.0
360000.0,-9906,2.0,-14.0,0.0
90000.0,-11176,2.0,-13.0,0.0
135000.0,-12522,2.0,-9.0,1.0
297000.0,-15519,1.0,-15.0,1.0
270000.0,-17187,3.0,-8.0,1.0
135000.0,-20228,2.0,-27.0,2.0
292500.0,-16666,3.0,-41.0,2.0
180000.0,-23722,2.0,-20.0,2.0
135000.0,-15923,2.0,-6.0,2.0
112500.0,-10238,2.0,-50.0,2.0
180000.0,-23734,2.0,-24.0,2.0
211500.0,-14636,2.0,-55.0,2.0
67500.0,-12226,4.0,-9.0,1.0
225000.0,-14776,4.0,-51.0,2.0
202500.0,-18381,2.0,-7.0,2.0
90000.0,-21688,1.0,-41.0,1.0
112500.0,-13116,3.0,-38.0,2.0
270000.0,-17376,1.0,-4.0,2.0
135000.0,-10765,3.0,-28.0,1.0
225000.0,-14058,3.0,-28.0,2.0
360000.0,-22666,1.0,-10.0,2.0
405000.0,-16388,2.0,-16.0,2.0
157500.0,-9599,3.0,-9.0,2.0
270000.0,-14846,2.0,-16.0,2.0
121500.0,-14123,2.0,-13.0,1.0
193500.0,-18449,1.0,-39.0,0.0
225000.0,-20978,1.0,-47.0,2.0
135000.0,-15036,1.0,-2.0,1.0
90000.0,-19993,2.0,-14.0,0.0
45000.0,-13597,3.0,-25.0,0.0
157500.0,-14804,1.0,-1.0,1.0
162000.0,-19694,2.0,-41.0,2.0
157500.0,-21453,2.0,-4.0,2.0
180000.0,-14687,3.0,-55.0,1.0
270000.0,-14466,2.0,-53.0,2.0
135000.0,-10910,2.0,-22.0,0.0
180000.0,-10218,2.0,-6.0,2.0
180000.0,-13015,2.0,-40.0,2.0
157500.0,-14035,5.0,-46.0,2.0
157500.0,-9862,1.0,-37.0,0.0
193500.0,-17880,2.0,-29.0,2.0
270000.0,-16940,1.0,-8.0,2.0
157500.0,-16625,2.0,-36.0,0.0
135000.0,-9873,1.0,-16.0,0.0
360000.0,-12483,2.0,-33.0,2.0
157500.0,-19453,2.0,-8.0,0.0
121500.0,-17046,2.0,-60.0,2.0
135000.0,-14578,2.0,-24.0,2.0
211500.0,-22517,1.0,-56.0,1.0
202500.0,-15309,2.0,-46.0,2.0
202500.0,-11107,2.0,-16.0,2.0
112500.0,-19743,2.0,-12.0,2.0
225000.0,-14836,2.0,-8.0,1.0
157500.0,-10433,3.0,-18.0,1.0
157500.0,-14510,3.0,-30.0,1.0
270000.0,-17401,2.0,-10.0,2.0
157500.0,-20703,2.0,-27.0,2.0
450000.0,-17526,2.0,-53.0,2.0
180000.0,-17115,2.0,-38.0,2.0
112500.0,-10177,2.0,-15.0,2.0
360000.0,-19070,2.0,-19.0,2.0
247500.0,-16306,2.0,-23.0,2.0
67500.0,-23796,1.0,-43.0,1.0
225000.0,-9183,3.0,-11.0,2.0
112500.0,-18179,2.0,-39.0,2.0
225000.0,-10100,2.0,-4.0,2.0
157500.0,-11588,2.0,-5.0,0.0
108000.0,-19316,2.0,-49.0,2.0
94500.0,-15672,1.0,-48.0,0.0
81000.0,-19738,2.0,-23.0,2.0
135000.0,-24303,1.0,-5.0,2.0
103500.0,-22882,1.0,-24.0,1.0
157500.0,-21497,1.0,-4.0,1.0
297000.0,-15519,1.0,-36.0,0.0
112500.0,-20843,2.0,-24.0,2.0
94500.0,-23408,2.0,-44.0,2.0
112500.0,-24001,2.0,-18.0,0.0
310500.0,-9930,1.0,-12.0,2.0
225000.0,-20924,1.0,-15.0,2.0
180000.0,-21570,1.0,-6.0,1.0
112500.0,-23026,2.0,-26.0,2.0
373500.0,-13001,3.0,-54.0,2.0
337500.0,-10542,3.0,-22.0,2.0
225000.0,-17205,2.0,-35.0,2.0
315000.0,-16856,4.0,-39.0,2.0
157500.0,-14510,3.0,-60.0,1.0
202500.0,-15207,3.0,-19.0,0.0
202500.0,-10754,1.0,-58.0,1.0
144000.0,-21041,2.0,-1.0,1.0
157500.0,-14149,2.0,-22.0,2.0
135000.0,-9100,1.0,-31.0,1.0
135000.0,-14814,2.0,-19.0,2.0
427500.0,-16691,2.0,-24.0,2.0
202500.0,-9956,3.0,-6.0,2.0
360000.0,-20859,2.0,-20.0,2.0
202500.0,-18613,3.0,-41.0,2.0
157500.0,-12644,2.0,-9.0,1.0
270000.0,-13128,2.0,-19.0,0.0
157500.0,-12348,3.0,-20.0,2.0
90000.0,-15565,2.0,-59.0,2.0
292500.0,-19791,1.0,-34.0,1.0
180000.0,-14902,2.0,-15.0,2.0
90000.0,-13334,2.0,-52.0,0.0
112500.0,-14301,3.0,-6.0,1.0
135000.0,-16528,2.0,-15.0,2.0
225000.0,-23758,2.0,-10.0,2.0
270000.0,-11734,1.0,-30.0,2.0
157500.0,-24216,1.0,-20.0,2.0
180000.0,-14574,3.0,-44.0,1.0
157500.0,-21497,1.0,-9.0,2.0
202500.0,-18463,2.0,-54.0,2.0
171000.0,-20581,2.0,-16.0,2.0
135000.0,-22541,2.0,-39.0,2.0
216000.0,-19765,1.0,-39.0,1.0
90000.0,-10557,4.0,-54.0,2.0
126000.0,-19286,2.0,-13.0,2.0
90000.0,-20074,2.0,-28.0,2.0
140850.0,-10855,3.0,-30.0,2.0
157500.0,-12676,2.0,-16.0,1.0
135000.0,-13689,3.0,-35.0,2.0
315000.0,-16314,2.0,-30.0,1.0
157500.0,-19242,2.0,-4.0,2.0
157500.0,-12009,1.0,-19.0,1.0
121500.0,-17432,1.0,-2.0,1.0
216000.0,-22867,2.0,-45.0,2.0
90900.0,-21700,2.0,-30.0,1.0
225000.0,-23286,1.0,-21.0,2.0
112500.0,-11660,3.0,-40.0,1.0
153000.0,-23299,1.0,-43.0,2.0
117000.0,-18009,2.0,-11.0,2.0
123750.0,-16686,2.0,-58.0,2.0
144000.0,-17383,2.0,-40.0,2.0
180000.0,-10680,2.0,-12.0,0.0
135000.0,-13202,2.0,-7.0,2.0
54000.0,-20496,2.0,-58.0,2.0
270000.0,-15934,4.0,-46.0,2.0
202500.0,-17696,2.0,-24.0,2.0
108000.0,-15803,2.0,-4.0,2.0
157500.0,-14065,2.0,-8.0,1.0
270000.0,-12777,2.0,-24.0,2.0
112500.0,-14778,2.0,-34.0,0.0
157500.0,-9389,2.0,-5.0,1.0
180000.0,-19038,2.0,-16.0,0.0
157500.0,-20578,2.0,-16.0,2.0
252000.0,-13796,2.0,-10.0,1.0
144000.0,-14132,4.0,-58.0,2.0
157500.0,-10862,2.0,-2.0,1.0
144000.0,-15494,2.0,-21.0,0.0
112500.0,-18731,2.0,-35.0,2.0
202500.0,-8489,1.0,-1.0,1.0
112500.0,-16204,3.0,-59.0,2.0
90000.0,-13891,3.0,-39.0,2.0
202500.0,-21343,2.0,-35.0,2.0
202500.0,-15973,2.0,-26.0,2.0
112500.0,-8759,2.0,-9.0,2.0
94500.0,-10487,2.0,-46.0,2.0
157500.0,-17032,2.0,-10.0,2.0
180000.0,-21202,2.0,-5.0,2.0
495000.0,-8917,2.0,-9.0,1.0
99000.0,-23849,2.0,-55.0,1.0
144000.0,-8696,3.0,-3.0,1.0
112500.0,-21387,2.0,-16.0,2.0
135000.0,-10707,3.0,-38.0,2.0
211500.0,-15047,2.0,-7.0,2.0
90000.0,-8408,1.0,-16.0,2.0
135000.0,-23124,2.0,-1.0,1.0
148500.0,-20723,1.0,-8.0,0.0
180000.0,-17816,2.0,-26.0,2.0
225000.0,-15817,3.0,-11.0,1.0
90000.0,-14546,2.0,-30.0,0.0
157500.0,-11678,4.0,-31.0,0.0
306000.0,-10478,1.0,-6.0,2.0
135000.0,-13495,4.0,-7.0,0.0
247500.0,-22107,2.0,-39.0,2.0
81000.0,-15342,2.0,-27.0,1.0
225000.0,-11268,4.0,-31.0,2.0
112500.0,-22061,1.0,-58.0,2.0
540000.0,-14160,3.0,-16.0,2.0
112500.0,-15817,1.0,-44.0,2.0
112500.0,-13165,3.0,-4.0,2.0
126000.0,-18458,1.0,-11.0,2.0
225000.0,-9688,1.0,-33.0,2.0
247500.0,-11912,2.0,-10.0,2.0
247500.0,-18040,1.0,-59.0,2.0
148500.0,-12960,5.0,-14.0,2.0
157500.0,-12676,2.0,-17.0,1.0
166500.0,-15861,3.0,-58.0,2.0
157500.0,-21859,2.0,-9.0,2.0
135000.0,-13566,2.0,-26.0,2.0
90000.0,-17715,3.0,-29.0,0.0
360000.0,-12446,4.0,-28.0,2.0
135000.0,-19392,1.0,-2.0,0.0
67500.0,-23498,1.0,-12.0,2.0
225000.0,-11682,2.0,-5.0,2.0
112500.0,-14133,2.0,-18.0,2.0
252000.0,-15034,2.0,-11.0,2.0
405000.0,-13810,3.0,-28.0,2.0
191250.0,-20304,2.0,-48.0,2.0
112500.0,-11648,4.0,-56.0,1.0
180000.0,-9930,4.0,-56.0,2.0
90000.0,-14746,1.0,-19.0,2.0
112500.0,-13116,3.0,-9.0,2.0
225000.0,-22034,2.0,-53.0,2.0
360000.0,-9434,1.0,-39.0,1.0
427500.0,-16691,2.0,-44.0,2.0
180000.0,-12240,4.0,-24.0,2.0
225000.0,-13556,2.0,-6.0,2.0
202500.0,-17427,2.0,-22.0,2.0
135000.0,-17452,2.0,-2.0,1.0
225000.0,-15208,2.0,-5.0,2.0
207000.0,-17325,3.0,-17.0,1.0
270000.0,-13805,1.0,-14.0,0.0
112500.0,-23579,2.0,-42.0,1.0
202500.0,-15231,2.0,-25.0,2.0
139500.0,-13166,4.0,-59.0,2.0
90000.0,-22286,1.0,-55.0,2.0
58500.0,-20657,2.0,-12.0,2.0
270000.0,-16582,1.0,-6.0,1.0
112500.0,-24651,2.0,-9.0,2.0
315000.0,-12912,1.0,-8.0,2.0
270000.0,-10679,1.0,-34.0,2.0
112500.0,-10638,3.0,-29.0,2.0
112500.0,-10989,3.0,-57.0,1.0
382500.0,-11864,2.0,-47.0,1.0
112500.0,-21013,2.0,0.0,1.0
135000.0,-11088,2.0,-3.0,1.0
225000.0,-14869,4.0,-28.0,2.0
202500.0,-10669,2.0,-7.0,1.0
198000.0,-24662,2.0,-37.0,2.0
180000.0,-12330,1.0,-26.0,2.0
180000.0,-9948,2.0,-44.0,0.0
202500.0,-15328,6.0,-18.0,2.0
157500.0,-9766,3.0,-13.0,2.0
180000.0,-12240,4.0,-24.0,2.0
135000.0,-17367,2.0,-23.0,2.0
90000.0,-21688,1.0,-30.0,1.0
171000.0,-19484,1.0,-3.0,1.0
135000.0,-12725,4.0,-36.0,2.0
405000.0,-20052,1.0,-11.0,1.0
135000.0,-11375,1.0,-10.0,2.0
270000.0,-23768,2.0,-22.0,1.0
202500.0,-15228,2.0,-25.0,2.0
135000.0,-15519,2.0,-18.0,2.0
81000.0,-13276,4.0,-34.0,2.0
297000.0,-15519,1.0,-3.0,0.0
126000.0,-11461,3.0,-11.0,0.0
90000.0,-17969,2.0,-5.0,2.0
139500.0,-9302,1.0,-4.0,2.0
292500.0,-10533,1.0,-13.0,1.0
270000.0,-16896,2.0,-13.0,2.0
157500.0,-10710,4.0,-20.0,2.0
135000.0,-14038,4.0,-34.0,2.0
144000.0,-16830,2.0,-57.0,2.0
540000.0,-17249,2.0,-34.0,2.0
360000.0,-18577,1.0,-42.0,2.0
180000.0,-12463,4.0,-3.0,1.0
180000.0,-9190,3.0,-9.0,2.0
83250.0,-18700,2.0,-46.0,1.0
135000.0,-15836,2.0,-8.0,2.0
225000.0,-14542,2.0,-30.0,1.0
157500.0,-8466,1.0,-5.0,2.0
76500.0,-24311,2.0,-20.0,0.0
360000.0,-18291,2.0,-34.0,2.0
157500.0,-15702,2.0,-44.0,2.0
180000.0,-10456,2.0,-19.0,2.0
126000.0,-10020,4.0,-9.0,2.0
202500.0,-16896,2.0,-50.0,2.0
225000.0,-15092,2.0,-53.0,1.0
76500.0,-12380,2.0,-39.0,2.0
112500.0,-9718,2.0,-2.0,1.0
360000.0,-20186,2.0,-7.0,2.0
270000.0,-10942,2.0,-26.0,2.0
135000.0,-12760,4.0,-41.0,2.0
202500.0,-14523,2.0,-45.0,2.0
87448.5,-12034,2.0,-28.0,0.0
180000.0,-12953,2.0,-50.0,1.0
391500.0,-16995,2.0,-42.0,2.0
135000.0,-16965,2.0,-36.0,1.0
126000.0,-10302,2.0,-28.0,2.0
157500.0,-14192,4.0,-28.0,2.0
225000.0,-14346,2.0,-29.0,2.0
202500.0,-23636,2.0,-14.0,2.0
144000.0,-13095,2.0,-36.0,1.0
157500.0,-18506,2.0,-47.0,2.0
130500.0,-15436,4.0,-13.0,2.0
315000.0,-21572,2.0,-8.0,0.0
90000.0,-13682,2.0,-48.0,0.0
202500.0,-21381,1.0,-50.0,2.0
157500.0,-22362,1.0,-8.0,2.0
157500.0,-22235,1.0,-47.0,1.0
157500.0,-10992,4.0,-4.0,1.0
90000.0,-8594,1.0,-9.0,2.0
315000.0,-10993,2.0,-28.0,2.0
135000.0,-9746,2.0,-23.0,1.0
157500.0,-15100,3.0,-32.0,2.0
126000.0,-10324,2.0,-33.0,2.0
135000.0,-14118,1.0,-16.0,2.0
716323.5,-9377,1.0,-35.0,2.0
157500.0,-17054,1.0,-53.0,2.0
202500.0,-19598,2.0,-2.0,1.0
81000.0,-21121,2.0,-10.0,2.0
157500.0,-10862,2.0,-23.0,2.0
193500.0,-24295,1.0,-4.0,2.0
675000.0,-18802,2.0,-14.0,0.0
85500.0,-10217,3.0,-20.0,2.0
360000.0,-18577,1.0,0.0,1.0
202500.0,-21878,1.0,-55.0,1.0
360000.0,-15864,3.0,-7.0,2.0
270000.0,-11768,2.0,-46.0,2.0
157500.0,-20302,1.0,-10.0,1.0
225000.0,-13246,1.0,-24.0,2.0
270000.0,-16999,1.0,-15.0,0.0
180000.0,-23770,2.0,-20.0,2.0
126000.0,-24914,1.0,-51.0,0.0
103500.0,-18292,2.0,-4.0,0.0
990000.0,-22635,2.0,-7.0,2.0
225000.0,-15210,4.0,-39.0,2.0
135000.0,-14683,4.0,-35.0,1.0
67500.0,-21472,1.0,-45.0,2.0
315000.0,-18213,2.0,-22.0,2.0
112500.0,-12461,4.0,-33.0,2.0
189000.0,-10408,3.0,-20.0,1.0
76500.0,-20833,2.0,-59.0,2.0
135000.0,-11101,3.0,-10.0,2.0
67500.0,-19766,2.0,-31.0,2.0
180000.0,-12488,2.0,-38.0,2.0
180000.0,-14279,1.0,-43.0,2.0
135000.0,-10112,3.0,-50.0,2.0
202500.0,-21304,1.0,-16.0,2.0
157500.0,-12309,2.0,-19.0,1.0
81000.0,-24086,1.0,-3.0,1.0
274500.0,-21295,2.0,-21.0,0.0
157500.0,-21867,2.0,-13.0,1.0
225000.0,-12322,2.0,-21.0,0.0
315000.0,-20301,1.0,-4.0,2.0
247500.0,-13146,3.0,-14.0,2.0
157500.0,-15898,2.0,-39.0,1.0
108000.0,-23044,2.0,-59.0,0.0
270000.0,-16053,4.0,-35.0,0.0
225000.0,-15377,4.0,-29.0,1.0
315000.0,-13062,2.0,-5.0,0.0
108000.0,-12587,2.0,-33.0,2.0
315000.0,-18213,2.0,-20.0,2.0
103500.0,-13674,5.0,-14.0,2.0
135000.0,-11507,1.0,-6.0,2.0
90000.0,-24665,2.0,-35.0,2.0
67500.0,-24500,2.0,-23.0,1.0
202500.0,-21304,1.0,-7.0,2.0
135000.0,-17579,1.0,-59.0,0.0
135000.0,-14948,3.0,-4.0,2.0
180000.0,-11719,4.0,-17.0,2.0
67500.0,-17206,3.0,-43.0,2.0
76500.0,-20612,2.0,-30.0,2.0
202500.0,-20870,2.0,-36.0,2.0
157500.0,-11380,6.0,-6.0,2.0
90000.0,-12838,2.0,-26.0,0.0
306000.0,-12677,2.0,-48.0,1.0
247500.0,-16391,2.0,-8.0,2.0
270000.0,-13865,3.0,-4.0,1.0
135000.0,-17785,2.0,-28.0,2.0
135000.0,-11034,3.0,-18.0,1.0
135000.0,-22569,2.0,-20.0,2.0
225000.0,-14869,4.0,-48.0,2.0
99000.0,-23595,2.0,-8.0,2.0
56250.0,-23843,2.0,-6.0,2.0
99000.0,-14661,2.0,-12.0,2.0
202500.0,-14893,2.0,-36.0,0.0
157500.0,-10676,3.0,-11.0,1.0
225000.0,-19949,2.0,-39.0,1.0
459000.0,-15980,2.0,-42.0,2.0
202500.0,-18613,3.0,-12.0,2.0
144000.0,-14494,2.0,-2.0,1.0
135000.0,-13524,3.0,-37.0,2.0
360000.0,-11841,2.0,-39.0,2.0
135000.0,-11598,3.0,-5.0,2.0
135000.0,-20542,2.0,-40.0,1.0
135000.0,-16493,1.0,-4.0,2.0
202500.0,-17822,2.0,-15.0,0.0
171000.0,-17597,3.0,-6.0,1.0
202500.0,-10746,3.0,-40.0,2.0
450000.0,-10363,1.0,-7.0,0.0
157500.0,-8238,2.0,-17.0,1.0
225000.0,-23899,2.0,-10.0,1.0
450000.0,-19737,2.0,-49.0,0.0
247500.0,-11914,2.0,-46.0,2.0
292500.0,-15363,4.0,-32.0,2.0
29250.0,-20086,2.0,-6.0,1.0
56250.0,-23773,2.0,-57.0,2.0
135000.0,-12953,2.0,-30.0,2.0
315000.0,-13592,2.0,-20.0,2.0
270000.0,-14477,4.0,-14.0,2.0
180000.0,-14574,3.0,-59.0,1.0
225000.0,-10530,1.0,-1.0,1.0
225000.0,-14536,2.0,-9.0,2.0
225000.0,-10937,4.0,-13.0,2.0
315000.0,-21576,2.0,-3.0,1.0
67500.0,-21516,1.0,-17.0,2.0
135000.0,-14438,3.0,-39.0,2.0
315000.0,-15256,1.0,-42.0,0.0
360000.0,-18580,2.0,-44.0,2.0
157500.0,-20831,2.0,-32.0,2.0
180000.0,-10438,2.0,-47.0,2.0
135000.0,-14461,3.0,-11.0,1.0
81000.0,-23291,1.0,0.0,1.0
112500.0,-23026,2.0,-45.0,2.0
112500.0,-15435,2.0,-50.0,2.0
292500.0,-17967,1.0,-15.0,2.0
139500.0,-8682,3.0,-26.0,2.0
90000.0,-22689,2.0,-9.0,2.0
135000.0,-10445,2.0,-5.0,2.0
180000.0,-17470,1.0,-5.0,1.0
157500.0,-12402,2.0,-23.0,2.0
90000.0,-24665,2.0,-35.0,2.0
292500.0,-22720,2.0,-9.0,2.0
135000.0,-19322,2.0,-13.0,1.0
225000.0,-20538,1.0,-5.0,2.0
180000.0,-23594,1.0,-45.0,2.0
157500.0,-11380,6.0,-37.0,1.0
92250.0,-23105,1.0,-1.0,1.0
112500.0,-15109,3.0,-23.0,0.0
202500.0,-10954,4.0,-39.0,2.0
315000.0,-18233,2.0,-26.0,2.0
225000.0,-9060,2.0,-42.0,2.0
157500.0,-13488,4.0,-26.0,2.0
225000.0,-13926,2.0,-8.0,2.0
72000.0,-22179,2.0,-17.0,1.0
202500.0,-22042,2.0,-22.0,1.0
121500.0,-18513,2.0,-57.0,2.0
58500.0,-14228,4.0,-31.0,2.0
99000.0,-21527,2.0,-36.0,2.0
337500.0,-9766,1.0,-43.0,2.0
180000.0,-10640,4.0,-33.0,2.0
157500.0,-11615,2.0,-7.0,2.0
112500.0,-8940,2.0,-3.0,0.0
315000.0,-22854,1.0,-34.0,1.0
238500.0,-12187,2.0,-55.0,0.0
162000.0,-16925,2.0,-12.0,1.0
315000.0,-12434,4.0,-10.0,0.0
103500.0,-23439,1.0,-15.0,2.0
135000.0,-21647,2.0,-41.0,1.0
45000.0,-11304,3.0,-45.0,2.0
121500.0,-20300,2.0,-13.0,2.0
67500.0,-20900,2.0,-11.0,1.0
225000.0,-12911,2.0,-37.0,2.0
180000.0,-19618,2.0,-38.0,2.0
121500.0,-23328,1.0,-59.0,2.0
144000.0,-16621,2.0,-26.0,2.0
112500.0,-8347,1.0,0.0,1.0
112500.0,-13741,3.0,-22.0,2.0
360000.0,-15556,3.0,-54.0,2.0
225000.0,-20989,2.0,-59.0,2.0
135000.0,-20445,2.0,-50.0,2.0
135000.0,-17350,2.0,-53.0,2.0
360000.0,-11619,3.0,-58.0,1.0
427500.0,-14561,4.0,-48.0,2.0
90000.0,-11226,2.0,-9.0,0.0
90000.0,-15957,2.0,-4.0,0.0
171000.0,-9937,1.0,-2.0,1.0
225000.0,-18684,3.0,-55.0,2.0
108000.0,-23044,2.0,-24.0,2.0
202500.0,-21126,1.0,-10.0,2.0
180000.0,-14084,2.0,-37.0,2.0
234000.0,-11970,3.0,-13.0,2.0
171000.0,-17508,2.0,-17.0,2.0
117000.0,-17468,2.0,-60.0,2.0
157500.0,-15355,3.0,-15.0,2.0
135000.0,-14080,2.0,-43.0,2.0
31500.0,-17762,2.0,-33.0,2.0
90000.0,-11639,2.0,-4.0,1.0
202500.0,-18939,1.0,-7.0,2.0
391500.0,-16995,2.0,-53.0,2.0
225000.0,-21450,1.0,-60.0,2.0
135000.0,-17708,3.0,-33.0,2.0
180000.0,-16809,3.0,-12.0,2.0
157500.0,-14059,2.0,-42.0,2.0
180000.0,-19580,4.0,-57.0,2.0
157500.0,-17524,2.0,-36.0,2.0
135000.0,-15624,3.0,-27.0,2.0
157500.0,-14192,4.0,-3.0,1.0
189000.0,-17864,2.0,-6.0,0.0
135000.0,-17068,2.0,-59.0,1.0
50850.0,-21864,2.0,-4.0,2.0
292500.0,-18764,2.0,-9.0,2.0
225000.0,-19878,1.0,-14.0,2.0
225000.0,-17840,1.0,-13.0,2.0
180000.0,-10645,3.0,-37.0,1.0
270000.0,-16582,1.0,-19.0,2.0
135000.0,-12018,3.0,-28.0,2.0
225000.0,-17205,2.0,-58.0,2.0
405000.0,-16367,2.0,-30.0,0.0
67500.0,-11954,2.0,-9.0,2.0
103500.0,-19831,1.0,-8.0,2.0
202500.0,-9613,2.0,-22.0,2.0
225000.0,-12478,3.0,-22.0,2.0
157500.0,-17618,1.0,-45.0,0.0
202500.0,-9663,2.0,-15.0,1.0
103500.0,-12348,1.0,-37.0,1.0
31500.0,-20836,2.0,-12.0,2.0
315000.0,-13630,2.0,-31.0,2.0
130500.0,-24293,1.0,-3.0,1.0
184500.0,-20496,2.0,-7.0,2.0
185400.0,-23584,1.0,-55.0,0.0
135000.0,-11810,2.0,-24.0,1.0
292500.0,-13777,2.0,-49.0,2.0
180000.0,-14084,2.0,-47.0,2.0
45000.0,-15540,5.0,-3.0,0.0
180000.0,-11342,1.0,-49.0,2.0
58500.0,-20315,2.0,-44.0,2.0
112500.0,-10066,2.0,-16.0,2.0
117000.0,-21428,2.0,-23.0,2.0
180000.0,-22169,2.0,-28.0,1.0
90000.0,-16709,2.0,-11.0,1.0
202500.0,-21186,2.0,-28.0,1.0
360000.0,-12523,2.0,-9.0,2.0
337500.0,-15835,1.0,-37.0,2.0
135000.0,-15570,2.0,-1.0,1.0
135000.0,-11088,2.0,-1.0,1.0
315000.0,-9130,1.0,-8.0,1.0
157500.0,-15031,4.0,-34.0,2.0
81000.0,-16933,2.0,-10.0,2.0
112500.0,-15417,2.0,-23.0,2.0
256500.0,-19604,1.0,-36.0,0.0
72000.0,-18514,2.0,-14.0,2.0
58500.0,-14437,3.0,-39.0,2.0
135000.0,-12903,4.0,-40.0,2.0
157500.0,-10338,2.0,-21.0,2.0
180000.0,-24204,2.0,-1.0,1.0
180000.0,-18475,1.0,-22.0,2.0
180000.0,-18493,2.0,-15.0,2.0
450000.0,-20142,1.0,-23.0,2.0
112500.0,-12327,4.0,-33.0,2.0
157500.0,-12986,3.0,-41.0,1.0
270000.0,-13805,1.0,-4.0,0.0
99000.0,-10425,3.0,-44.0,2.0
247500.0,-20952,2.0,-22.0,2.0
126000.0,-11432,4.0,-12.0,2.0
112500.0,-17523,2.0,-15.0,2.0
202500.0,-12910,3.0,-29.0,2.0
135000.0,-21790,1.0,-27.0,1.0
180000.0,-12953,2.0,-50.0,2.0
67500.0,-18590,2.0,-27.0,2.0
112500.0,-17567,1.0,-13.0,2.0
180000.0,-15692,4.0,-9.0,2.0
112500.0,-14788,3.0,-21.0,1.0
180000.0,-15790,4.0,-7.0,1.0
135000.0,-9493,2.0,-45.0,2.0
94500.0,-22481,1.0,-14.0,1.0
225000.0,-20264,2.0,-22.0,2.0
157500.0,-14212,4.0,-43.0,2.0
180000.0,-12494,1.0,-21.0,2.0
135000.0,-19008,2.0,-46.0,2.0
140400.0,-12372,5.0,-45.0,2.0
247500.0,-12217,3.0,-26.0,1.0
247500.0,-11232,3.0,-6.0,2.0
135000.0,-9873,1.0,-16.0,2.0
225000.0,-12325,2.0,-26.0,0.0
180000.0,-15133,2.0,-18.0,2.0
247500.0,-8559,1.0,-4.0,2.0
171000.0,-17508,2.0,-29.0,2.0
121500.0,-16114,3.0,-38.0,2.0
180000.0,-14382,4.0,-4.0,2.0
225000.0,-11853,2.0,-23.0,1.0
157500.0,-13766,4.0,-56.0,2.0
202500.0,-17585,2.0,-13.0,2.0
180000.0,-9791,2.0,-52.0,2.0
112500.0,-12924,2.0,-21.0,2.0
202500.0,-10886,2.0,-30.0,1.0
135000.0,-10112,3.0,-15.0,1.0
171000.0,-19961,2.0,-41.0,1.0
247500.0,-14124,2.0,-31.0,0.0
202500.0,-22448,2.0,-5.0,2.0
180000.0,-12736,2.0,-35.0,1.0
157500.0,-20266,4.0,-32.0,2.0
171000.0,-11095,3.0,-55.0,2.0
450000.0,-22083,1.0,-14.0,2.0
81000.0,-10705,4.0,-10.0,2.0
90000.0,-10097,1.0,-48.0,1.0
180000.0,-11348,2.0,-48.0,2.0
225000.0,-18972,1.0,-30.0,2.0
135000.0,-16372,4.0,-56.0,0.0
144000.0,-14291,4.0,-25.0,2.0
112500.0,-12571,3.0,-45.0,1.0
90000.0,-19205,2.0,-28.0,0.0
72000.0,-13985,4.0,-16.0,1.0
157500.0,-15145,2.0,-29.0,1.0
135000.0,-14495,2.0,-8.0,2.0
238500.0,-8794,2.0,-16.0,2.0
67500.0,-19851,1.0,-23.0,1.0
202500.0,-19932,1.0,-24.0,2.0
157500.0,-24340,1.0,-56.0,2.0
315000.0,-15506,3.0,-59.0,2.0
360000.0,-18899,1.0,-11.0,0.0
112500.0,-11543,1.0,-17.0,2.0
187650.0,-8514,1.0,-13.0,2.0
292500.0,-12665,2.0,-31.0,0.0
90000.0,-22123,2.0,-37.0,1.0
180000.0,-8362,3.0,-1.0,1.0
225000.0,-10937,4.0,-17.0,2.0
225000.0,-8824,2.0,-14.0,2.0
225000.0,-16649,2.0,-11.0,0.0
180000.0,-20912,2.0,-57.0,1.0
198000.0,-19745,1.0,-5.0,2.0
126000.0,-10302,2.0,-50.0,2.0
157500.0,-12636,4.0,-46.0,2.0
157500.0,-12859,4.0,-38.0,2.0
112500.0,-15162,4.0,-4.0,2.0
135000.0,-18553,2.0,-43.0,2.0
112500.0,-11499,3.0,-10.0,2.0
112500.0,-8843,3.0,-16.0,2.0
121500.0,-19988,2.0,-35.0,2.0
171000.0,-14622,4.0,-13.0,1.0
135000.0,-23424,1.0,-9.0,2.0
180000.0,-12369,2.0,-13.0,2.0
126000.0,-20681,2.0,-26.0,2.0
112500.0,-10324,1.0,-26.0,1.0
157500.0,-20971,2.0,-22.0,2.0
180000.0,-11917,3.0,-11.0,2.0
171000.0,-11301,4.0,-22.0,1.0
126000.0,-16491,2.0,-11.0,2.0
360000.0,-10821,3.0,-35.0,0.0
202500.0,-13777,3.0,-15.0,2.0
90000.0,-19899,2.0,-34.0,1.0
112500.0,-20008,2.0,-57.0,1.0
135000.0,-17365,2.0,-18.0,1.0
225000.0,-12801,4.0,-28.0,0.0
